gene	miRNA	utrprism	utrprism_replicate_sd	full_model_zero_coverage	sequence_only	coverage_gain_vs_zero	n_sites	site_coverage_mean	site_coverage_sd	miranda_score_max	miranda_energy_min	ko_mean	wt_mean	mrna_log2_ko_wt	clip_peak_count	clip_wt_ko_log2fc_max	clip_wt_ko_log2fc_mean	clip_support
Nxpe3	mmu-miR-122-5p	0.0972476974129676	0.0066772695380358	0.0781929418444633	0.0943910256028175	0.0190547555685043	1	0.0216	0.0482990683139954	146.0	-21.28	0.30332975925	0.2799342668	0.0862100208204946	0.0	0.0	0.0	False
Nyap2	mmu-miR-122-5p	0.0768759101629257	0.0	0.0768759101629257	0.1125408932566642	0.0	1	0.0	0.0	148.0	-22.71	0.00321394475	0.0094375658	-0.0844701464260538	0.0	0.0	0.0	False
Olfml1	mmu-miR-122-5p	0.1087676957249641	0.0006452870981338	0.0809377506375312	0.1038646101951599	0.0278299450874328	1	4.145599999999999	0.421287668938933	145.0	-20.86	20.434184255	16.168395612	0.335955656126365	1.0	3.839352738	3.839352738	True
Olfml2a	mmu-miR-122-5p	0.058308145403862	0.0047541771621343	0.0480006001889705	0.0901811271905899	0.0103075452148914	1	0.0	0.0	150.0	-22.2	0.18199002575	0.0625190078	0.7950356721936485	0.0	0.0	0.0	False
Orai2	mmu-miR-122-5p	0.080947570502758	0.0053419247507026	0.0565719120204448	0.0756161361932754	0.0243756584823131	1	0.2392	0.2413828908601436	140.0	-20.1	0.89213503925	0.304670225	1.2937897971594932	1.0	-0.833072604	-0.833072604	True
Orai3	mmu-miR-122-5p	0.1041241079568862	0.0019245554562476	0.0748089700937271	0.1374160498380661	0.0293151378631591	1	3.383	0.3301688961728527	158.0	-20.41	8.48734503275	7.8465125098	0.1118903163391942	1.0	1.336852398	1.336852398	True
Otud4	mmu-miR-122-5p	0.1139554843306541	0.0038335303621049	0.0683092027902603	0.1001341044902801	0.0456462815403938	1	3.2056	0.5069046261378958	145.0	-23.41	5.3028038155	5.430395273	-0.0336743013040374	1.0	3.987904089	3.987904089	True
Otud6b	mmu-miR-122-5p	0.1339429169893264	0.0032739107562201	0.0882523506879806	0.128629982471466	0.0456905663013458	1	3.9868	0.5981151226979636	148.0	-21.57	10.129923292	15.156564072	-0.5766347624401019	0.0	0.0	0.0	False
Oxnad1	mmu-miR-122-5p	0.1575060576200485	0.0021493134259907	0.1143512055277824	0.1637506037950515	0.043154852092266	1	4.0472	0.3018661955237784	159.0	-27.08	8.41855814725	8.7442867084	-0.0541365339910316	0.0	0.0	0.0	False
Oxsr1	mmu-miR-122-5p	0.0751337990164756	0.0052108455031243	0.0529521293938159	0.0907459557056427	0.0221816696226596	1	2.9077999999999995	0.6837438847989793	145.0	-24.35	7.93897721275	7.1873337542	0.1416208945958054	0.0	0.0	0.0	False
Pak3	mmu-miR-122-5p	0.0634357944130897	0.002541766923315	0.0606666691601276	0.0813799127936363	0.0027691252529621	1	0.0	0.0	140.0	-21.14	0.0741603335	0.0055573684	0.7223887861725332	1.0	-3.911075116	-3.911075116	True
Pakap	mmu-miR-122-5p	0.0932927921414375	0.0032377657119454	0.0651189982891082	0.088640958070755	0.0281737938523292	1	1.4844000000000002	0.7933724220062102	154.0	-24.44	0.45454377825	0.2169068268	0.8072426193399961	0.0	0.0	0.0	False
Palm	mmu-miR-122-5p	0.0883321061730384	0.0033297886601988	0.0740680024027824	0.0875453501939773	0.014264103770256	1	0.4118	0.4843616417512848	152.0	-21.95	1.315886534	0.369339421	1.5930021095211144	0.0	0.0	0.0	False
Paox	mmu-miR-122-5p	0.0939595609903335	0.0011764012059472	0.060736421495676	0.0794307962059974	0.0332231394946575	1	1.9642	0.4710872530646525	145.0	-22.1	6.31433944875	13.005843524	-1.0308376032574549	0.0	0.0	0.0	False
Papola	mmu-miR-122-5p	0.1219569489359855	0.0019828563553663	0.0706134438514709	0.1326070874929428	0.0513435050845146	1	4.8544	0.5873553438932857	162.0	-23.76	11.706750555	21.402520644000003	-0.8648938284726845	1.0	4.069302511	4.069302511	True
Papss2	mmu-miR-122-5p	0.137889289855957	0.0058914819482073	0.045609813183546	0.1026006042957305	0.0922794766724109	1	5.978199999999999	0.9751380415100211	142.0	-24.63	33.55743137	59.663020838	-0.8283279949029332	0.0	0.0	0.0	False
Pard6g	mmu-miR-122-5p	0.073978391289711	0.0009158286532153	0.0636440515518188	0.1017109379172325	0.0103343397378921	1	0.0	0.0	163.0	-20.8	0.4582743367499999	0.2708845704	0.5900039887004435	0.0	0.0	0.0	False
Parp11	mmu-miR-122-5p	0.104674319922924	0.0042601111955525	0.0747335776686668	0.0989375710487365	0.0299407422542572	1	0.96	0.6772123005380218	144.0	-20.36	1.74026943725	1.4917729294000002	0.2092824630818468	0.0	0.0	0.0	False
Pax5	mmu-miR-122-5p	0.0596785269677639	0.0042565624160427	0.0518748089671134	0.0509344488382339	0.0078037180006504	5	0.125	0.1585307541141465	165.0	-23.13	0.070933315	0.0	0.7734336065002569	0.0	0.0	0.0	False
Pax7	mmu-miR-122-5p	0.0533367358148098	0.0	0.0533367358148098	0.0755350887775421	0.0	1	0.0	0.0	147.0	-22.55	0.0	0.0	0.0	0.0	0.0	0.0	False
Pcdhb14	mmu-miR-122-5p	0.0660280026495456	0.002802871835203	0.0559378676116466	0.0836377590894699	0.010090135037899	1	0.0	0.0	158.0	-20.36	0.0625653375	0.0720489048	-0.0817990325004627	0.0	0.0	0.0	False
Pcdhb16	mmu-miR-122-5p	0.1038562133908271	0.0138273531520595	0.0802762433886528	0.1437934935092926	0.0235799700021743	1	0.0618	0.138189001009487	143.0	-24.18	0.12688607925	0.1149470538	0.0779867582204983	0.0	0.0	0.0	False
Pcdhb19	mmu-miR-122-5p	0.088243544101715	0.0087554572101501	0.0749979689717292	0.1062481105327606	0.0132455751299858	1	0.103	0.2303150016824783	156.0	-21.4	0.05578681875	0.0280165184	0.2832431929493488	0.0	0.0	0.0	False
Pcdhga1	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.042166893	0.0512806714	-0.0896421336196457	0.0	0.0	0.0	False
Pcdhga10	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.0774060965	0.0374546546	0.3680998268367327	0.0	0.0	0.0	False
Pcdhga11	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.0340419329999999	0.0051887178	0.3497044225619888	0.0	0.0	0.0	False
Pcdhga12	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.03817533425	0.0422407718	-0.0418349549048275	0.0	0.0	0.0	False
Pcdhga2	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.06831481975	0.014946744	0.550196607765763	0.0	0.0	0.0	False
Pcdhga3	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.0476814044999999	0.0287973033999999	0.1973857902892483	0.0	0.0	0.0	False
Pcdhga4	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.0180634155	0.01751068	0.0067701011560086	0.0	0.0	0.0	False
Pcdhga5	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.06704158	0.0186962634	0.4929327439886265	0.0	0.0	0.0	False
Pcdhga6	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.0632666855	0.0634226006	-0.0013770758223108	0.0	0.0	0.0	False
Pcdhga7	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.0381861715	0.046323865	-0.082551837797271	0.0	0.0	0.0	False
Pcdhga8	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	2.67440524125	1.5505913818	0.749195516340494	0.0	0.0	0.0	False
Pcdhga9	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.03781681675	0.0047325926	0.3960414636927344	2.0	-0.525644078	-1.444615699	True
Pcdhgb1	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.012893359	0.007220809	0.0743756958118529	0.0	0.0	0.0	False
Pcdhgb2	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.11209782575	0.1100045476	0.0143092621803194	0.0	0.0	0.0	False
Pcdhgb4	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.1017125305	0.0936774082	0.0586450294245703	0.0	0.0	0.0	False
Pcdhgb5	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.04961890275	0.0085791365999999	0.4625455388492406	0.0	0.0	0.0	False
Pcdhgb6	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.14837606775	0.0769081047999999	0.4895260249063382	0.0	0.0	0.0	False
Pcdhgb7	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.075109241	0.0195510074	0.5506289337845228	0.0	0.0	0.0	False
Pcdhgb8	mmu-miR-122-5p	0.0936876252293586	0.0010545837736467	0.068025529384613	0.0895439088344574	0.0256620958447456	1	1.929	0.6512200089063604	165.0	-22.22	0.0967999785	0.0338240186	0.5563929903948379	0.0	0.0	0.0	False
Pcdhgc3	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	1.30431868925	0.8380911122000001	0.5820704144205113	0.0	0.0	0.0	False
Pcdhgc5	mmu-miR-122-5p	0.0931937560439109	0.0009747901582658	0.0673462897539138	0.0889295041561126	0.025847466289997	1	1.929	0.6512200089063604	165.0	-22.22	0.009579238	0.0306908254	-0.2541833898728406	0.0	0.0	0.0	False
Pcp4l1	mmu-miR-122-5p	0.0928178146481513	0.0031394250461818	0.0758091658353805	0.069840557873249	0.0170086488127708	1	4.416	1.3976256651907908	144.0	-22.27	35.4713849425	31.014001706000005	0.1931531875941143	0.0	0.0	0.0	False
Pcsk2	mmu-miR-122-5p	0.0660853534936904	0.0	0.0660853534936904	0.0811095163226127	0.0	1	0.0	0.0	154.0	-21.74	0.06472483875	0.1000633917999999	-0.2803990882210128	0.0	0.0	0.0	False
Pcyox1l	mmu-miR-122-5p	0.0844088166952133	0.003670878551882	0.0697857216000557	0.1146046817302703	0.0146230950951576	1	0.0	0.0	148.0	-21.77	1.21395431475	0.3935693218	1.4125904845487596	0.0	0.0	0.0	False
Pdcd11	mmu-miR-122-5p	0.1273875474929809	0.0022830253060673	0.0984010845422744	0.1048312932252883	0.0289864629507064	1	0.542	0.2536483786662158	153.0	-24.12	2.9014233505	3.0002517446000003	-0.0467385437308483	0.0	0.0	0.0	False
Pdcd6ip	mmu-miR-122-5p	0.0931289747357368	0.0008987348765897	0.0661217048764228	0.095667190849781	0.0270072698593139	1	3.6974	0.4562129984996043	141.0	-24.44	14.81809548	13.426879054	0.1412343490582782	0.0	0.0	0.0	False
Pde12	mmu-miR-122-5p	0.0921507075428962	0.0157099305123445	0.0558153875172138	0.1184118166565895	0.0363353200256824	1	0.3658	0.510241315457696	153.0	-25.72	1.6983690925	2.1832814668000005	-0.3444195696293869	0.0	0.0	0.0	False
Pde3a	mmu-miR-122-5p	0.0885909646749496	0.0045251092753338	0.0715358406305313	0.0785646885633468	0.0170551240444183	1	0.6302	0.6103471962743828	148.0	-22.14	0.5055201392500001	0.3230750372	0.5172613794043863	0.0	0.0	0.0	False
Pde5a	mmu-miR-122-5p	0.095739996433258	0.0073020164584042	0.0570014491677284	0.0855091735720634	0.0387385472655296	1	0.6033999999999999	0.4960738856259217	151.0	-24.3	0.4379959635	0.3186829546	0.3617371641623593	0.0	0.0	0.0	False
Pde6a	mmu-miR-122-5p	0.0659232810139656	0.0028150576518931	0.0646643489599227	0.1058347299695015	0.0012589320540428	1	0.0	0.0	148.0	-22.05	0.10796126	0.0297798169999999	0.6802487645701698	0.0	0.0	0.0	False
Pde6d	mmu-miR-122-5p	0.1516277760267257	0.0107380972037392	0.1151638031005859	0.1519104838371276	0.0364639729261398	1	3.0222	0.6959311747579641	142.0	-21.4	13.0411396675	6.7448179172	0.9410063298759644	1.0	4.243742993	4.243742993	True
Pdlim7	mmu-miR-122-5p	0.0918021962046623	0.0077196907419342	0.0568116568028926	0.0991129428148269	0.0349905394017696	1	0.985	0.774221221615631	146.0	-20.27	3.0084100302500003	1.6628486228	0.8182682275296944	0.0	0.0	0.0	False
Pds5a	mmu-miR-122-5p	0.0820038720965385	0.0056869404209904	0.0573899857699871	0.09837356954813	0.0246138863265514	1	0.7257999999999999	0.4176753523970501	143.0	-24.04	10.1656795335	12.919976884000002	-0.3428977577461344	0.0	0.0	0.0	False
Pea15a	mmu-miR-122-5p	0.0930562987923622	0.0013001037711367	0.0688519105315208	0.0946961641311645	0.0242043882608413	1	2.7084	0.7761325917650926	151.0	-20.99	14.729103102500002	7.727323136599999	0.9218404327684896	0.0	0.0	0.0	False
Peg10	mmu-miR-122-5p	0.1035230010747909	0.0091626916386952	0.079124629497528	0.0825152471661567	0.0243983715772628	1	0.0048	0.0107331262919989	150.0	-20.37	0.881639468	0.1861793669999999	1.778273595277532	0.0	0.0	0.0	False
Pex11a	mmu-miR-122-5p	0.1190618976950645	0.000769043083796	0.0804047212004661	0.1126571223139762	0.0386571764945983	1	5.534000000000001	0.9200736383572784	144.0	-21.51	29.0984710575	52.634019882	-0.8528411505597271	1.0	2.980708588	2.980708588	True
Pex2	mmu-miR-122-5p	0.1060773208737373	0.0064950429861165	0.0793960094451904	0.083885908126831	0.0266813114285469	1	0.2176	0.3404780462819886	147.0	-21.31	18.237349932500003	20.6562088	-0.1787577947024598	0.0	0.0	0.0	False
Pex7	mmu-miR-122-5p	0.0673859342932701	0.0016071095546745	0.0608907602727413	0.0770342797040939	0.0064951740205287	1	0.0	0.0	160.0	-22.77	36.290537205	49.198070482000006	-0.4379678321586733	1.0	3.243742993	3.243742993	True
Pf4	mmu-miR-122-5p	0.134570300579071	0.0117580117860278	0.1185416281223297	0.143854022026062	0.0160286724567413	1	0.0	0.0	144.0	-20.51	2.1363572535	0.921569198	1.1303637430064952	0.0	0.0	0.0	False
Pfdn4	mmu-miR-122-5p	0.0931884199380874	0.0006139439280361	0.0847505182027816	0.1264577060937881	0.0084379017353057	1	0.0	0.0	151.0	-22.99	10.22461256325	7.740904946399999	0.3969955691696393	0.0	0.0	0.0	False
Pfkfb4	mmu-miR-122-5p	0.0843526437878608	0.0044845220938573	0.0687585100531578	0.0911401882767677	0.015594133734703	1	0.0	0.0	153.0	-22.2	0.68275560025	0.1827990228	1.468784790224176	0.0	0.0	0.0	False
Pgbd1	mmu-miR-122-5p	0.0890487119555473	0.0025696497651534	0.0947287231683731	0.1494539529085159	-0.0056800112128257	1	0.2307999999999999	0.319062219637487	143.0	-21.5	0.137137182	0.3151021206	-0.8077444137600823	0.0	0.0	0.0	False
Pgrmc1	mmu-miR-122-5p	0.1638521999120712	0.0006290154037282	0.126858964562416	0.1229052767157554	0.0369932353496551	1	10.1198	0.4342242508197814	155.0	-21.94	798.7217003999999	933.43964602	-0.2248377679710029	0.0	0.0	0.0	False
Pgrmc2	mmu-miR-122-5p	0.0620830431580543	0.0003232653962302	0.0538987517356872	0.0705113038420677	0.008184291422367	1	0.0	0.0	143.0	-21.09	13.474798305	19.412062066	-0.5234354897715101	0.0	0.0	0.0	False
Phactr1	mmu-miR-122-5p	0.07775399684906	0.0058398286067281	0.0646618381142616	0.0837770998477935	0.0130921587347984	1	0.1278	0.2857694875244731	159.0	-25.78	0.161555865	0.117352212	0.2670843426206951	0.0	0.0	0.0	False
Phf19	mmu-miR-122-5p	0.0770562663674354	0.0037167839077588	0.0619907528162002	0.0867273807525634	0.0150655135512351	1	0.5039999999999999	0.4371778814167066	150.0	-22.0	0.141749305	0.2276018108	-0.4384315892796834	0.0	0.0	0.0	False
Phf2	mmu-miR-122-5p	0.0879592731595039	0.0029083875439536	0.0684895887970924	0.0956165194511413	0.0194696843624115	1	2.2336	0.6399510137502713	146.0	-20.66	3.3225938025	3.3474309444	-0.0104315716126831	1.0	1.050548213	1.050548213	True
Phldb2	mmu-miR-122-5p	0.1184784337878227	0.0079073289749174	0.0851015597581863	0.0963332429528236	0.0333768740296363	1	3.5488	0.4190163481297597	145.0	-21.62	15.958066675	17.147086308	-0.1030544473711606	0.0	0.0	0.0	False
Piezo2	mmu-miR-122-5p	0.0917653411626815	0.0132469934836249	0.0723235383629798	0.1050044447183609	0.0194418027997016	1	0.0	0.0	153.0	-26.44	0.1562556084999999	0.1751774348	-0.1027785901948042	0.0	0.0	0.0	False
Pigv	mmu-miR-122-5p	0.0920037493109703	0.00471125842721	0.0717668458819389	0.0899510458111763	0.0202369034290313	1	1.8716	0.7835376825654271	145.0	-22.51	2.059091155	1.3276253436	0.5968067361606746	1.0	4.729169821	4.729169821	True
Pik3ap1	mmu-miR-122-5p	0.1001250967383384	0.0035580063689542	0.0856005772948265	0.1151546537876129	0.0145245194435119	1	2.7678000000000003	0.6399298399043445	140.0	-20.07	25.70770947	15.749877548	0.7033304080504097	0.0	0.0	0.0	False
Pip4k2a	mmu-miR-122-5p	0.1106142058968544	0.0053797900905619	0.0656002163887023	0.1036973446607589	0.045013989508152	1	1.2529999999999997	0.7604784678082608	150.0	-20.02	3.515537472	1.8207786714	0.9125188397781158	0.0	0.0	0.0	False
Pip4k2c	mmu-miR-122-5p	0.0928366631269455	0.0020693596655332	0.0614094175398349	0.0958316326141357	0.0314272455871105	1	2.8998	0.4264389757046135	140.0	-21.42	10.386352347749998	7.132546580799999	0.535937312311159	2.0	1.211321516	0.9816057065	True
Pja2	mmu-miR-122-5p	0.1199199944734573	0.0033732694565092	0.0774487778544426	0.1072045117616653	0.0424712166190147	1	3.4736	0.511409131713543	148.0	-20.14	4.408338237	5.1218128246	-0.2119549878849903	0.0	0.0	0.0	False
Pknox1	mmu-miR-122-5p	0.0981805980205536	0.0020888042152292	0.0678193643689155	0.0943797454237937	0.030361233651638	1	2.6626000000000003	0.6546551000335978	158.0	-24.65	2.98771932725	3.3803865179999995	-0.1727059169681352	0.0	0.0	0.0	False
Pkp1	mmu-miR-122-5p	0.0772881582379341	0.0070556191931323	0.0722317025065422	0.0903298556804657	0.0050564557313919	1	0.1122	0.2508868270754764	155.0	-25.09	0.014950427	0.0273407106	-0.1476818948695501	0.0	0.0	0.0	False
Plcb1	mmu-miR-122-5p	0.163726195693016	0.0049647602957494	0.0984360799193382	0.1255142986774444	0.0652901157736778	1	2.163	0.2261161206106278	150.0	-22.9	1.51601405125	2.4275298788	-0.6452884044387548	0.0	0.0	0.0	False
Plekhb1	mmu-miR-122-5p	0.0938356861472129	0.0028347376625736	0.066116876900196	0.0972524136304855	0.0277188092470169	1	4.6288	0.42257567369644	149.0	-21.7	12.6587325815	14.52680884	-0.1971300254189272	1.0	1.436388071	1.436388071	True
Plekhf2	mmu-miR-122-5p	0.0888441264629364	0.0031419700874276	0.0792419239878654	0.1063058078289032	0.0096022024750709	1	0.221	0.2069190663037121	152.0	-24.16	11.076350745	9.3999009564	0.2344648249014887	0.0	0.0	0.0	False
Plscr3	mmu-miR-122-5p	0.0921930223703384	0.0061946472929363	0.0698191076517105	0.0870339423418045	0.0223739147186279	2	1.0958	0.3566373508201294	166.0	-24.76	3.7588427275	1.5173092110000002	1.2545727140825762	1.0	4.424315239	4.424315239	True
Plxna1	mmu-miR-122-5p	0.054814787954092	0.0014551949978896	0.0465204678475856	0.0529077835381031	0.0082943201065063	1	0.0	0.0	142.0	-20.47	1.42347464825	0.7240501158	0.886561507931431	2.0	3.921814899	2.6293336485000003	True
Plxna2	mmu-miR-122-5p	0.0943188101053238	0.0024455240902137	0.0709031373262405	0.0884256586432457	0.0234156727790832	1	2.1218	0.6066363820279823	148.0	-22.51	1.3507541740000002	2.2987129338	-0.7254574335845047	0.0	0.0	0.0	False
Pnpla8	mmu-miR-122-5p	0.0815644189715385	0.0015745159044192	0.0683269798755645	0.0784737542271614	0.0132374390959739	1	2.015	0.6372436739584003	154.0	-27.3	38.78639806	54.68202494	-0.4944369861179485	0.0	0.0	0.0	False
Pole3	mmu-miR-122-5p	0.09365094602108	0.0029070840964299	0.0792494341731071	0.0916142240166664	0.0144015118479728	1	3.1910000000000003	0.605581951514409	143.0	-22.47	12.04036854	11.368576446	0.0821258917247096	0.0	0.0	0.0	False
Polr1a	mmu-miR-122-5p	0.0746914148330688	0.0041555330243579	0.062272373586893	0.0679678916931152	0.0124190412461757	1	1.941	0.7351941920336422	143.0	-21.56	4.77041205425	2.5460401474	0.8802088833556792	1.0	6.711891829	6.711891829	True
Polr1e	mmu-miR-122-5p	0.0938953712582588	0.005480741291302	0.0868172496557235	0.1148480176925659	0.0070781216025352	1	0.2162	0.4834378967354546	143.0	-25.62	1.97918069025	2.1962693746	-0.1432767536194731	0.0	0.0	0.0	False
Polr3f	mmu-miR-122-5p	0.0965903148055076	0.0049309014932454	0.0703372210264206	0.1033159047365188	0.026253093779087	1	2.0872	0.6143433079313227	145.0	-22.44	4.01472748575	4.5144683852	-0.1653675646346375	2.0	4.173353666	3.6840935295	True
Popdc2	mmu-miR-122-5p	0.1106712654232978	0.023040878829443	0.0912469923496246	0.1476658880710601	0.0194242730736732	1	0.3283999999999999	0.4858109714693565	162.0	-20.72	0.2350001	0.3004527472	-0.2574704906852367	0.0	0.0	0.0	False
Pou4f3	mmu-miR-122-5p	0.0845390111207962	0.0	0.0845390111207962	0.1056015342473983	0.0	1	0.0	0.0	146.0	-21.84	0.0	0.0	0.0	0.0	0.0	0.0	False
Ppfia2	mmu-miR-122-5p	0.0987643882632255	0.0194485684962123	0.0701825395226478	0.1202004104852676	0.0285818487405777	1	1.384	0.7985245769542727	142.0	-23.47	0.0255558475	0.0448740522	-0.2064700021468119	0.0	0.0	0.0	False
Ppfia4	mmu-miR-122-5p	0.0836393296718597	0.0015484221947009	0.0657684952020645	0.0839554220438003	0.0178708344697952	1	0.0	0.0	155.0	-25.35	0.98718946575	0.3712378488	1.2060760593227469	0.0	0.0	0.0	False
